11104 2452039.2500000  260.580 48.210 1005.400
11104 2452039.5000000  263.240 47.070 1004.230
11104 2452039.7500000  266.370 46.480 1005.270
11104 2452040.0000000  270.730 47.380 1004.930
11104 2452040.2500000  274.970 49.140 1006.410
11104 2452040.5000000  279.540 50.400 1006.810
11104 2452040.7500000  283.610 52.320 1005.740
11104 2452041.0000000  285.680 54.080 1006.710
11104 2452041.2500000  287.400 55.820 1006.530
11104 2452041.5000000  289.480 57.110 1008.610
11104 2452041.7500000  290.280 58.370 1010.600
11104 2452042.0000000  289.470 58.900 1012.610
11104 2452042.2500000  288.210 58.710 1013.930
11104 2452042.5000000  288.690 59.170 1015.240
11104 2452042.7500000  289.700 59.630 1015.310
