17735 2452130.5000000  307.850 64.060 997.130
17735 2452130.7500000  306.350 64.350 994.270
17735 2452131.0000000  306.800 68.060 995.770
17735 2452131.2500000  306.120 68.920 996.620
17735 2452131.5000000  290.860 64.780 999.590
17735 2452131.7500000  289.930 65.260 999.390
17735 2452132.0000000  290.060 65.030 1000.140
17735 2452132.2500000  289.770 65.340 1000.080
17735 2452132.5000000  289.410 65.260 1001.270
17735 2452132.7500000  289.860 65.640 1002.080
17735 2452133.0000000  289.860 65.610 1003.670
17735 2452133.2500000  290.900 66.030 1003.960
17735 2452133.5000000  291.210 66.240 1005.600
