17635 2452129.2500000  285.130 9.060 1010.270
17635 2452129.5000000  283.790 10.220 1008.910
17635 2452129.7500000  283.860 10.250 1010.110
17635 2452130.0000000  283.360 10.240 1010.090
17635 2452130.2500000  285.440 9.290 1009.720
17635 2452130.5000000  283.910 10.410 1009.050
17635 2452130.7500000  283.870 10.430 1010.380
17635 2452131.0000000  283.280 10.680 1010.220
17635 2452131.2500000  286.590 9.570 1009.840
17635 2452131.5000000  285.410 9.510 1009.860
17635 2452131.7500000  283.840 10.020 1010.750
17635 2452132.0000000  283.300 10.470 1010.490
17635 2452132.2500000  286.690 9.600 1010.150
17635 2452132.5000000  283.840 10.080 1009.670
17635 2452132.7500000  284.320 10.200 1010.710
17635 2452133.0000000  283.040 9.980 1010.250
17635 2452133.2500000  285.370 9.070 1010.590
17635 2452133.5000000  284.690 9.810 1009.690
17635 2452133.7500000  284.320 9.950 1011.250
17635 2452134.0000000  283.280 10.210 1011.540
17635 2452134.2500000  285.680 9.290 1010.770
17635 2452134.5000000  284.160 9.940 1009.680
17635 2452134.7500000  284.180 9.980 1010.140
17635 2452135.0000000  283.280 10.320 1009.760
17635 2452135.2500000  285.760 9.480 1009.310
17635 2452135.5000000  285.710 9.920 1008.510
