25082 2452237.0000000  260.090 37.000 991.590
25082 2452237.2500000  261.550 38.290 990.870
25082 2452237.5000000  262.440 39.630 991.150
25082 2452237.7500000  263.260 39.440 991.080
25082 2452238.0000000  264.470 40.400 988.530
25082 2452238.2500000  265.270 41.970 988.280
25082 2452238.5000000  267.140 44.150 989.980
25082 2452238.7500000  269.260 46.120 992.180
25082 2452239.0000000  271.250 46.910 995.000
25082 2452239.2500000  278.100 49.380 998.830
25082 2452239.5000000  282.460 51.380 1001.430
25082 2452239.7500000  285.910 52.710 1002.650
25082 2452240.0000000  290.300 53.530 1004.100
25082 2452240.2500000  295.380 53.890 1004.780
25082 2452240.5000000  304.610 54.990 1005.140
25082 2452240.7500000  311.510 56.080 1002.640
25082 2452241.0000000  315.670 56.490 1002.100
25082 2452241.2500000  319.530 56.550 999.070
25082 2452241.5000000  321.750 52.770 1003.710
25082 2452241.7500000  328.390 53.630 1001.120
