18097 2452097.5000000  295.210 48.000 1007.290
18097 2452097.7500000  297.290 49.420 1006.050
18097 2452098.0000000  297.580 51.920 1003.770
18097 2452098.2500000  298.720 52.810 1001.110
18097 2452098.5000000  303.930 53.400 1000.960
18097 2452098.7500000  310.220 54.020 999.350
18097 2452099.0000000  317.060 54.650 1000.410
18097 2452099.2500000  322.680 55.170 1001.630
18097 2452099.5000000  331.740 56.230 1000.940
18097 2452099.7500000  336.250 56.670 997.310
18097 2452100.0000000  339.780 57.570 995.090
18097 2452100.2500000  341.930 58.050 993.200
18097 2452100.5000000  342.570 58.250 990.780
18097 2452100.7500000  344.590 57.730 990.420
18097 2452101.0000000  347.320 58.130 991.850
18097 2452101.2500000  348.600 58.530 994.860
