12626 2452034.5000000  260.650 34.500 1008.880
12626 2452034.7500000  260.760 38.360 1008.140
12626 2452036.0000000  261.140 42.180 1002.450
12626 2452036.2500000  262.940 44.750 1004.460
12626 2452036.5000000  263.380 48.920 1003.670
12626 2452036.7500000  263.070 51.690 1001.240
12626 2452037.0000000  263.270 53.390 999.040
12626 2452037.2500000  264.130 54.640 999.350
12626 2452037.5000000  267.090 56.970 1000.110
12626 2452037.7500000  268.710 58.930 997.820
12626 2452038.0000000  269.440 59.630 995.240
12626 2452038.2500000  270.170 60.000 993.710
