19000 2452107.7500000  300.670 65.560 1016.890
19000 2452108.0000000  303.140 64.980 1017.040
19000 2452108.2500000  302.640 65.110 1017.330
19000 2452108.5000000  302.140 65.250 1016.870
19000 2452108.7500000  302.060 65.370 1015.220
19000 2452109.0000000  301.930 65.880 1014.650
19000 2452109.2500000  301.450 65.730 1013.820
19000 2452109.5000000  301.230 65.360 1013.380
19000 2452109.7500000  300.500 64.730 1012.100
19000 2452110.0000000  292.590 64.040 1013.150
19000 2452110.2500000  293.040 63.730 1012.500
