15018 2452092.5000000  354.730 21.730 1007.730
15018 2452092.7500000  356.310 22.970 1009.160
15018 2452093.0000000  354.970 23.020 1009.840
15018 2452093.2500000  354.670 22.930 1005.840
15018 2452093.5000000  359.120 22.830 1007.830
15018 2452093.7500000  358.050 22.460 1007.670
15018 2452094.0000000  358.300 22.820 1007.320
15018 2452094.2500000  356.650 22.290 1003.120
15018 2452094.5000000  356.120 22.640 1004.920
15018 2452094.7500000  355.450 23.310 1004.570
15018 2452095.0000000  355.830 23.700 1004.500
15018 2452095.2500000  355.710 23.510 1001.270
15018 2452095.5000000  355.490 24.120 1002.850
15018 2452095.7500000  356.040 24.570 1003.160
15018 2452096.0000000  356.100 24.830 1004.050
15018 2452096.2500000  355.890 24.110 1001.860
15018 2452096.5000000  356.260 24.490 1004.230
15018 2452096.7500000  356.820 24.140 1005.700
15018 2452097.0000000  356.840 23.910 1006.410
15018 2452097.2500000  356.120 23.250 1003.800
15018 2452097.5000000  355.960 23.570 1006.630
15018 2452097.7500000  356.770 24.020 1007.590
