25086 2452236.5000000  306.410 26.180 1011.250
25086 2452236.7500000  308.810 28.470 1008.900
25086 2452237.0000000  309.300 29.060 1009.200
25086 2452237.2500000  309.810 28.830 1006.300
25086 2452237.5000000  309.860 28.680 1005.890
25086 2452237.7500000  309.880 28.590 1003.190
25086 2452238.0000000  310.070 28.660 1002.710
25086 2452238.2500000  309.950 29.320 1000.040
25086 2452238.5000000  309.590 30.150 1000.230
25086 2452238.7500000  308.120 30.860 999.070
25086 2452239.0000000  306.410 30.660 999.510
25086 2452239.2500000  305.240 30.080 997.490
25086 2452239.5000000  304.520 29.760 997.580
25086 2452239.7500000  304.160 29.740 995.940
25086 2452240.0000000  303.900 29.960 997.520
25086 2452240.2500000  303.700 30.620 995.750
25086 2452240.5000000  303.660 31.120 996.950
25086 2452240.7500000  303.600 31.970 995.220
25086 2452241.0000000  303.630 31.960 996.490
25086 2452241.2500000  303.840 32.100 995.720
25086 2452241.5000000  303.960 32.030 997.900
25086 2452241.7500000  304.010 32.110 998.560
25086 2452242.0000000  303.690 31.820 1001.720
25086 2452242.2500000  303.300 31.290 1002.330
25086 2452242.5000000  302.680 30.460 1005.340
25086 2452242.7500000  301.450 29.330 1006.120
25086 2452243.0000000  300.090 28.240 1008.140
25086 2452243.2500000  298.270 27.050 1007.210
25086 2452243.5000000  296.740 26.040 1008.340
25086 2452243.7500000  294.910 24.960 1007.310
25086 2452244.0000000  293.610 24.050 1007.920
25086 2452244.2500000  292.680 23.220 1007.260
25086 2452244.5000000  292.080 22.720 1008.020
25086 2452244.7500000  291.750 22.320 1007.600
25086 2452245.0000000  291.410 22.270 1008.460
25086 2452245.2500000  291.160 22.520 1008.810
25086 2452245.5000000  290.690 22.980 1009.870
25086 2452245.7500000  290.420 23.290 1010.490
25086 2452246.0000000  290.010 24.100 1011.840
25086 2452246.2500000  289.780 25.410 1011.830
25086 2452246.5000000  289.510 26.070 1013.030
25086 2452246.7500000  289.560 26.910 1012.470
25086 2452247.0000000  289.620 27.070 1013.400
25086 2452247.2500000  290.280 27.250 1012.910
25086 2452247.5000000  290.550 27.280 1013.980
25086 2452247.7500000  291.280 27.080 1013.280
25086 2452248.0000000  291.560 26.500 1014.290
25086 2452248.2500000  292.770 26.010 1013.010
25086 2452248.5000000  292.900 25.160 1014.200
25086 2452248.7500000  292.300 24.360 1014.470
