13738 2452045.0000000  302.170 37.610 1004.620
13738 2452045.2500000  302.930 38.540 1002.380
13738 2452045.5000000  303.090 40.020 1000.120
13738 2452045.7500000  302.930 40.470 997.700
13738 2452046.0000000  302.370 40.930 998.140
13738 2452046.2500000  302.910 41.270 999.310
13738 2452046.5000000  303.290 41.610 999.340
13738 2452046.7500000  303.680 41.850 998.880
13738 2452047.0000000  303.590 41.170 1000.010
13738 2452047.2500000  306.670 40.050 997.090
13738 2452047.5000000  309.020 41.140 997.820
13738 2452047.7500000  310.430 42.450 996.450
13738 2452048.0000000  311.090 43.110 997.870
13738 2452048.2500000  312.680 43.930 997.550
13738 2452048.5000000  314.620 45.180 997.920
13738 2452048.7500000  315.960 46.110 995.040
13738 2452049.0000000  317.550 47.000 994.270
13738 2452049.2500000  319.980 48.900 992.720
13738 2452049.5000000  322.070 51.200 993.520
13738 2452049.7500000  322.890 53.280 990.990
13738 2452050.0000000  321.870 55.060 990.900
13738 2452050.2500000  320.780 55.700 991.460
13738 2452050.5000000  319.360 55.530 995.950
13738 2452050.7500000  317.510 55.090 995.860
13738 2452051.0000000  315.330 53.970 999.470
13738 2452051.2500000  313.620 52.640 1001.140
13738 2452051.5000000  312.980 51.210 1003.500
13738 2452051.7500000  312.430 49.660 1003.750
