13762 2452075.2500000  359.900 18.230 1001.150
13762 2452075.5000000  358.430 18.190 1002.920
13762 2452075.7500000  356.660 18.330 1004.210
13762 2452076.0000000  355.970 18.880 1005.020
13762 2452076.2500000  351.950 17.290 1001.810
13762 2452076.5000000  350.410 17.520 1004.200
13762 2452076.7500000  347.420 17.520 1004.930
13762 2452077.0000000  346.530 17.620 1007.090
13762 2452077.2500000  345.990 18.180 1004.850
13762 2452077.5000000  345.550 18.600 1007.240
13762 2452077.7500000  344.280 18.690 1007.620
13762 2452078.0000000  345.770 18.840 1010.490
