25429 2452180.7500000  343.860 80.430 1017.460
25429 2452181.0000000  342.580 77.110 1017.600
25429 2452181.2500000  345.380 77.420 1017.580
25429 2452181.5000000  347.560 78.080 1018.010
25429 2452181.7500000  347.760 77.890 1015.780
25429 2452182.0000000  350.980 77.960 1014.420
25429 2452182.2500000  352.040 78.140 1013.500
25429 2452182.5000000  354.920 78.030 1012.120
25429 2452182.7500000  358.520 77.380 1010.430
25429 2452183.0000000  357.490 77.230 1009.940
25429 2452183.2500000  357.730 76.950 1008.910
