27799 2452210.0000000  299.930 73.750 1006.980
27799 2452210.2500000  299.970 74.150 1003.760
27799 2452210.5000000  301.620 73.390 999.830
27799 2452210.7500000  298.120 74.780 998.320
27799 2452211.0000000  296.300 74.920 1000.250
27799 2452211.2500000  296.220 74.810 1002.710
27799 2452211.5000000  295.600 74.820 1004.640
27799 2452211.7500000  294.610 74.700 1006.070
27799 2452212.0000000  294.060 74.660 1008.000
27799 2452212.2500000  293.200 74.350 1009.430
27799 2452212.5000000  293.630 74.030 1010.280
27799 2452212.7500000  294.010 73.810 1011.250
27799 2452213.0000000  297.340 73.170 1010.110
