30275 2452242.2500000  265.990 26.860 1011.530
30275 2452242.5000000  267.510 28.890 1011.100
30275 2452242.7500000  268.250 29.000 1011.900
30275 2452243.0000000  269.490 31.930 1011.010
30275 2452243.2500000  270.050 33.630 1009.710
30275 2452243.5000000  271.240 36.710 1006.160
30275 2452243.7500000  271.660 39.620 1003.170
30275 2452244.0000000  272.830 42.070 1003.920
30275 2452244.2500000  275.720 44.200 1004.950
30275 2452244.5000000  276.220 45.680 1004.970
30275 2452244.7500000  281.080 48.410 1003.120
30275 2452245.0000000  284.620 50.420 999.460
30275 2452245.2500000  289.200 51.540 995.690
30275 2452245.5000000  294.840 51.910 995.680
30275 2452245.7500000  300.870 52.000 997.050
