21611 2452186.2500000  262.790 55.090 1005.570
21611 2452186.5000000  265.390 54.210 1004.740
21611 2452186.7500000  267.900 53.750 1002.980
21611 2452187.0000000  270.410 53.510 1002.150
21611 2452187.2500000  272.390 53.580 1001.010
21611 2452187.5000000  274.660 53.680 1001.410
21611 2452187.7500000  277.170 53.920 1000.200
21611 2452188.0000000  279.520 54.590 999.910
21611 2452188.2500000  281.630 55.280 1000.100
21611 2452188.5000000  282.840 55.960 1001.720
21611 2452188.7500000  283.350 56.430 1002.000
21611 2452189.0000000  284.130 56.320 1002.430
21611 2452189.2500000  286.260 55.780 1001.430
