19150 2452150.5000000  298.730 56.640 1000.540
19150 2452150.7500000  299.930 59.170 998.910
19150 2452151.0000000  298.000 62.400 996.750
19150 2452151.2500000  291.750 63.220 994.580
19150 2452151.5000000  291.860 63.480 993.070
19150 2452151.7500000  290.260 63.410 992.190
19150 2452152.0000000  289.570 62.930 993.380
19150 2452152.2500000  290.200 62.420 994.620
19150 2452152.5000000  291.920 61.590 996.990
19150 2452152.7500000  301.250 58.950 996.520
19150 2452153.0000000  304.040 60.740 994.960
19150 2452153.2500000  304.720 62.590 994.230
19150 2452153.5000000  304.700 63.860 995.820
19150 2452153.7500000  304.990 64.210 998.070
