12048 2452025.0000000  308.370 57.280 987.290
12048 2452025.2500000  311.530 58.590 987.100
12048 2452025.5000000  315.550 59.230 990.120
12048 2452025.7500000  319.500 60.420 987.370
12048 2452026.0000000  320.430 61.620 982.730
12048 2452026.2500000  319.620 61.950 980.080
12048 2452026.5000000  321.300 61.820 981.050
12048 2452026.7500000  322.400 61.660 981.060
12048 2452027.0000000  324.040 61.180 984.780
12048 2452027.2500000  325.660 60.400 988.070
12048 2452027.5000000  329.680 59.190 996.240
12048 2452027.7500000  335.880 57.880 1000.050
12048 2452028.0000000  340.270 55.130 1001.540
