26179 2452255.2500000  260.610 44.610 1006.360
26179 2452255.5000000  262.680 48.090 1006.800
26179 2452255.7500000  264.560 50.040 1007.880
26179 2452256.0000000  267.160 51.320 1008.040
26179 2452256.2500000  270.670 51.870 1008.080
26179 2452256.5000000  274.810 52.850 1007.790
26179 2452256.7500000  278.310 54.250 1005.290
26179 2452257.0000000  280.130 54.760 1002.240
26179 2452257.2500000  281.660 55.130 999.230
26179 2452257.5000000  286.160 53.200 996.750
26179 2452257.7500000  290.530 54.110 994.760
26179 2452258.0000000  295.060 53.880 995.030
26179 2452258.2500000  300.400 52.470 995.500
26179 2452258.5000000  303.490 51.940 996.650
26179 2452258.7500000  305.610 51.580 997.200
26179 2452259.0000000  307.960 51.040 997.010
