 3370 2451919.7500000  337.630 69.940 1007.600
 3370 2451920.0000000  343.370 69.710 1011.870
 3370 2451920.2500000  341.760 69.770 1010.440
 3370 2451920.5000000  344.090 70.850 1006.640
 3370 2451920.7500000  346.730 71.370 1004.430
 3370 2451921.0000000  348.340 71.990 1004.440
 3370 2451921.2500000  353.230 73.350 1001.740
 3370 2451921.5000000  346.460 73.660 996.820
 3370 2451921.7500000  352.630 75.460 990.300
 3370 2451923.7500000  357.240 87.890 983.460
 3370 2451924.0000000  315.330 87.660 985.330
 3370 2451924.2500000  290.880 86.310 991.320
 3370 2451924.5000000  294.640 85.460 995.980
 3370 2451924.7500000  298.520 84.780 999.980
 3370 2451925.0000000  289.650 80.310 1005.730
 3370 2451925.2500000  289.260 80.370 1007.520
 3370 2451925.5000000  288.920 78.540 1008.330
