11783 2452050.5000000  266.620 53.750 998.620
11783 2452050.7500000  267.620 55.230 997.570
11783 2452051.0000000  268.270 56.580 998.060
11783 2452051.2500000  268.760 56.360 999.040
11783 2452051.5000000  269.980 58.420 1001.430
11783 2452051.7500000  270.260 61.290 1002.380
11783 2452052.0000000  270.430 64.200 1003.760
11783 2452052.2500000  268.170 67.750 1003.410
11783 2452052.5000000  267.050 69.590 1002.220
11783 2452052.7500000  265.030 70.430 1000.470
11783 2452053.0000000  265.410 70.890 999.740
11783 2452053.2500000  268.690 71.300 1000.880
11783 2452053.5000000  287.140 73.500 999.810
11783 2452053.7500000  289.020 74.960 999.470
11783 2452054.0000000  290.140 75.540 1000.730
11783 2452054.2500000  292.120 75.480 1004.000
11783 2452054.5000000  294.920 74.930 1007.680
11783 2452054.7500000  296.950 74.070 1010.510
11783 2452055.0000000  302.090 72.540 1011.070
