12994 2452068.2500000  277.500 88.670 989.300
12994 2452068.5000000  304.040 87.280 989.600
12994 2452068.7500000  314.500 86.480 990.550
12994 2452069.0000000  311.520 86.310 991.480
12994 2452069.2500000  313.030 86.160 993.500
12994 2452069.5000000  318.800 85.970 995.400
12994 2452069.7500000  334.480 85.990 998.220
12994 2452070.0000000  333.710 86.840 1000.550
12994 2452070.2500000  321.310 88.210 1002.290
12994 2452070.5000000  303.900 88.630 1004.070
12994 2452070.7500000  292.370 88.570 1004.810
12994 2452071.0000000  280.050 88.900 1005.620
