19600 2452157.0000000  261.280 69.210 999.780
19600 2452157.2500000  262.860 68.800 999.460
19600 2452157.5000000  265.050 68.750 999.830
19600 2452157.7500000  268.660 69.150 1000.000
19600 2452158.0000000  275.520 70.100 1000.360
19600 2452158.2500000  276.060 70.560 999.690
19600 2452158.5000000  276.940 70.950 999.600
19600 2452158.7500000  277.070 71.190 998.740
19600 2452159.0000000  276.900 71.230 999.190
19600 2452159.2500000  275.960 70.980 999.730
19600 2452159.5000000  275.200 70.070 1000.930
