18136 2452098.0000000  288.930 34.610 1018.910
18136 2452098.2500000  291.300 35.310 1018.350
18136 2452098.5000000  291.510 35.460 1016.930
18136 2452098.7500000  291.920 36.500 1016.230
18136 2452099.0000000  292.570 37.890 1014.730
18136 2452099.2500000  293.700 38.840 1013.670
18136 2452099.5000000  295.360 39.970 1013.040
18136 2452099.7500000  296.090 40.120 1012.300
18136 2452100.0000000  298.210 41.540 1012.100
18136 2452100.2500000  300.250 43.340 1012.180
18136 2452100.5000000  302.420 44.210 1012.510
18136 2452100.7500000  303.260 45.950 1011.640
