22663 2452151.0000000  261.800 51.840 1001.070
22663 2452151.2500000  263.720 52.420 999.930
22663 2452151.5000000  267.270 52.060 998.920
22663 2452151.7500000  270.980 51.920 997.360
22663 2452152.0000000  274.240 51.570 995.350
22663 2452152.2500000  278.380 51.680 993.810
22663 2452152.5000000  283.180 52.540 993.000
22663 2452152.7500000  287.290 53.180 991.680
22663 2452153.0000000  291.640 53.760 992.910
22663 2452153.2500000  295.490 53.960 994.660
22663 2452153.5000000  300.440 54.340 998.140
22663 2452153.7500000  306.010 55.360 999.930
22663 2452154.0000000  312.590 57.730 1003.070
22663 2452154.2500000  318.250 58.260 1006.690
