21711 2452139.0000000  319.360 59.870 1001.870
21711 2452139.2500000  324.570 58.350 998.760
21711 2452139.5000000  328.380 58.780 995.440
21711 2452139.7500000  329.780 59.370 990.580
21711 2452140.0000000  330.400 60.470 988.300
21711 2452140.2500000  329.550 60.890 985.840
21711 2452140.5000000  329.140 60.790 986.430
21711 2452140.7500000  330.300 59.680 983.970
21711 2452141.0000000  331.990 59.560 984.330
21711 2452141.2500000  333.680 59.590 984.180
21711 2452141.5000000  335.000 59.920 986.230
21711 2452141.7500000  335.820 60.130 985.290
21711 2452142.0000000  336.520 60.550 985.370
21711 2452142.2500000  336.410 61.450 982.830
21711 2452142.5000000  334.590 62.120 981.680
21711 2452142.7500000  330.680 62.070 979.660
21711 2452143.0000000  329.160 61.740 977.940
21711 2452143.2500000  329.280 61.390 979.240
21711 2452143.5000000  332.720 61.790 981.790
21711 2452143.7500000  340.050 65.590 989.290
21711 2452144.0000000  337.480 65.620 994.470
21711 2452144.2500000  344.730 69.460 1006.300
21711 2452144.5000000  343.290 69.460 1007.720
