27424 2452273.2500000  303.830 46.040 999.360
27424 2452273.5000000  306.000 48.910 997.320
27424 2452273.7500000  308.150 51.710 993.350
27424 2452274.0000000  309.070 54.310 988.520
27424 2452274.2500000  308.610 56.140 983.910
27424 2452274.5000000  307.910 57.610 982.170
27424 2452274.7500000  306.370 58.650 981.980
27424 2452275.0000000  303.980 59.050 982.350
27424 2452275.2500000  302.620 59.160 981.530
27424 2452275.5000000  301.520 59.180 981.030
27424 2452275.7500000  300.790 58.810 979.840
27424 2452276.0000000  300.730 58.090 979.720
27424 2452276.2500000  301.190 56.860 979.680
27424 2452276.5000000  302.440 56.360 979.700
27424 2452276.7500000  303.930 57.200 977.950
