 4977 2451940.2500000  284.260 40.720 999.510
 4977 2451940.5000000  288.660 43.390 995.860
 4977 2451940.7500000  294.330 44.110 993.170
 4977 2451941.0000000  301.490 45.060 992.760
 4977 2451941.2500000  308.840 46.870 990.150
 4977 2451941.5000000  316.030 50.720 987.760
 4977 2451941.7500000  320.070 53.650 976.490
 4977 2451942.0000000  322.290 56.460 967.710
 4977 2451942.2500000  324.710 58.230 964.160
 4977 2451942.5000000  326.290 60.250 962.980
 4977 2451942.7500000  326.220 61.760 963.150
 4977 2451943.0000000  324.480 62.550 969.280
 4977 2451943.2500000  322.730 63.390 971.520
 4977 2451943.5000000  321.110 63.330 979.890
