 4933 2451954.0000000  290.010 40.010 1026.930
 4933 2451954.2500000  294.480 40.900 1021.860
 4933 2451954.5000000  299.440 41.170 1018.740
 4933 2451954.7500000  305.140 42.000 1013.240
 4933 2451955.0000000  309.680 42.860 1007.840
 4933 2451955.2500000  313.710 43.890 1005.000
 4933 2451955.5000000  317.780 45.200 1004.790
 4933 2451955.7500000  321.940 47.350 1006.630
 4933 2451956.0000000  326.080 52.840 1005.520
 4933 2451956.2500000  329.720 57.720 998.770
 4933 2451956.5000000  333.630 62.700 990.220
 4933 2451956.7500000  337.280 66.870 978.150
 4933 2451957.0000000  341.970 69.350 977.460
 4933 2451957.2500000  347.880 71.140 980.180
 4933 2451957.5000000  354.830 72.080 981.390
