23005 2452153.5000000  291.200 50.060 1003.390
23005 2452153.7500000  292.390 49.500 1002.230
23005 2452154.0000000  294.680 50.610 1001.130
23005 2452154.2500000  297.580 52.180 1000.160
23005 2452154.5000000  301.260 53.500 1000.300
23005 2452154.7500000  304.460 55.490 998.040
23005 2452155.0000000  305.300 57.180 995.950
23005 2452155.2500000  306.350 58.730 991.440
23005 2452155.5000000  307.370 60.340 990.250
23005 2452155.7500000  308.520 62.970 987.760
23005 2452156.0000000  308.690 64.310 989.630
23005 2452156.2500000  308.840 66.640 994.400
