10523 2452031.2500000  260.790 50.530 994.460
10523 2452031.5000000  263.670 51.570 992.510
10523 2452031.7500000  265.860 52.750 990.040
10523 2452032.0000000  268.070 53.870 989.220
10523 2452032.2500000  270.280 54.580 991.470
10523 2452032.5000000  273.550 55.000 997.330
10523 2452032.7500000  278.950 55.900 999.570
10523 2452033.0000000  280.860 56.130 1001.900
10523 2452033.2500000  283.930 55.770 1005.990
10523 2452033.5000000  285.130 55.240 1011.030
10523 2452033.7500000  284.810 54.460 1015.250
10523 2452034.0000000  285.090 53.620 1018.790
10523 2452034.2500000  286.200 53.350 1019.010
