13311 2452068.7500000  264.190 29.720 1010.580
13311 2452069.0000000  263.730 29.740 1010.480
13311 2452069.2500000  263.430 29.100 1011.340
13311 2452069.5000000  262.720 27.880 1009.150
13311 2452069.7500000  263.280 28.150 1010.040
13311 2452070.0000000  263.470 28.320 1009.650
13311 2452070.2500000  263.500 27.790 1010.890
13311 2452070.5000000  264.170 27.560 1009.120
13311 2452070.7500000  264.460 28.170 1010.520
13311 2452071.0000000  265.050 28.030 1009.730
13311 2452071.2500000  266.430 28.710 1010.840
13311 2452071.5000000  266.600 28.650 1009.240
13311 2452071.7500000  268.520 29.350 1010.010
13311 2452072.0000000  269.610 30.140 1009.700
13311 2452072.2500000  271.020 30.930 1010.710
13311 2452072.5000000  271.870 31.210 1009.420
13311 2452072.7500000  273.620 31.770 1009.360
13311 2452073.0000000  274.610 32.420 1010.340
13311 2452073.2500000  276.690 32.900 1010.430
13311 2452073.5000000  277.840 33.490 1009.960
13311 2452073.7500000  278.540 33.460 1009.990
13311 2452074.0000000  279.870 34.250 1011.300
13311 2452074.2500000  280.540 34.800 1010.340
13311 2452074.5000000  281.240 34.520 1010.800
13311 2452074.7500000  281.910 34.640 1011.770
13311 2452075.0000000  282.370 34.810 1013.190
13311 2452075.2500000  282.220 34.650 1013.640
13311 2452075.5000000  282.760 34.570 1013.400
13311 2452075.7500000  283.010 34.860 1012.870
13311 2452076.0000000  283.360 35.500 1013.410
13311 2452076.2500000  282.950 35.870 1013.060
13311 2452076.5000000  283.360 36.190 1012.300
13311 2452076.7500000  283.730 36.760 1011.660
13311 2452077.0000000  284.100 36.980 1012.340
13311 2452077.2500000  284.150 37.230 1011.990
13311 2452077.5000000  284.600 37.480 1011.750
13311 2452077.7500000  285.450 38.400 1011.880
13311 2452078.0000000  286.410 38.750 1012.570
13311 2452078.2500000  287.860 40.020 1011.910
13311 2452078.5000000  289.430 41.220 1012.510
13311 2452078.7500000  291.390 42.320 1012.270
13311 2452079.0000000  293.700 42.980 1013.390
13311 2452079.2500000  296.420 44.060 1013.420
