17284 2452089.2500000  262.920 49.680 1010.840
17284 2452089.5000000  265.350 50.140 1008.670
17284 2452089.7500000  268.810 52.010 1006.830
17284 2452090.0000000  274.190 51.870 1005.440
17284 2452090.2500000  279.720 51.720 1002.310
17284 2452090.5000000  285.260 51.370 1000.620
17284 2452090.7500000  289.810 51.040 998.660
17284 2452091.0000000  294.260 49.880 1000.080
17284 2452091.2500000  298.440 50.190 1000.560
17284 2452091.5000000  302.150 50.140 1002.470
17284 2452091.7500000  305.900 49.090 1002.860
17284 2452092.0000000  309.890 49.010 1005.570
17284 2452092.2500000  314.630 49.540 1006.870
17284 2452092.5000000  319.040 49.470 1009.800
17284 2452092.7500000  323.540 50.040 1011.300
17284 2452093.0000000  329.610 51.740 1013.610
17284 2452093.2500000  334.860 53.510 1012.270
17284 2452093.5000000  338.850 54.230 1012.550
17284 2452093.7500000  342.010 55.580 1011.870
17284 2452094.0000000  345.630 52.900 1011.030
17284 2452094.2500000  350.760 51.220 1011.070
17284 2452094.5000000  351.600 49.800 1010.120
17284 2452094.7500000  352.450 46.830 1009.250
17284 2452095.0000000  358.280 40.260 1006.630
17284 2452095.2500000  359.020 38.720 1004.110
