13220 2452038.7500000  276.540 61.530 994.460
13220 2452039.0000000  277.910 61.510 992.900
13220 2452039.2500000  280.000 62.650 993.270
13220 2452039.5000000  284.110 64.840 995.240
13220 2452039.7500000  286.900 66.090 996.860
13220 2452040.0000000  290.550 67.370 998.800
13220 2452040.2500000  293.560 68.670 998.750
13220 2452040.5000000  293.740 70.930 1000.010
13220 2452040.7500000  292.030 72.770 1000.100
13220 2452041.0000000  288.100 73.820 1001.100
13220 2452041.2500000  285.380 73.910 1004.170
13220 2452041.5000000  284.700 73.230 1008.710
13220 2452041.7500000  284.670 73.390 1013.430
13220 2452042.0000000  284.650 73.780 1019.260
