21888 2452143.0000000  260.370 60.660 997.880
21888 2452143.2500000  265.850 59.720 997.890
21888 2452143.5000000  272.460 56.920 992.970
21888 2452143.7500000  276.590 58.000 991.110
21888 2452144.0000000  279.920 58.810 989.370
21888 2452144.2500000  282.900 59.330 990.230
21888 2452144.5000000  287.530 60.030 992.510
21888 2452144.7500000  291.400 61.640 992.800
21888 2452145.0000000  293.380 62.590 993.780
21888 2452145.2500000  294.900 62.970 995.280
21888 2452145.5000000  296.370 63.260 997.590
21888 2452145.7500000  297.410 62.900 997.830
21888 2452146.0000000  297.950 62.550 1000.240
21888 2452146.2500000  299.490 62.440 1000.180
21888 2452146.5000000  298.470 63.070 1001.730
21888 2452146.7500000  299.320 63.360 999.690
21888 2452147.0000000  299.010 63.830 998.840
21888 2452147.2500000  297.520 64.090 998.840
21888 2452147.5000000  291.200 63.990 1000.220
21888 2452147.7500000  289.880 62.610 998.600
21888 2452148.0000000  290.010 56.850 991.510
21888 2452148.2500000  295.080 57.240 990.410
