21473 2452183.0000000  289.220 62.860 996.270
21473 2452183.2500000  294.050 62.430 994.040
21473 2452183.5000000  297.820 62.620 992.980
21473 2452183.7500000  299.520 63.380 991.320
21473 2452184.0000000  300.360 64.250 991.000
21473 2452184.2500000  300.630 65.340 989.880
21473 2452184.5000000  299.340 66.790 989.290
21473 2452184.7500000  299.440 67.630 988.200
21473 2452185.0000000  298.090 68.590 988.330
21473 2452185.2500000  296.760 69.300 989.100
21473 2452185.5000000  295.540 70.440 990.390
21473 2452185.7500000  292.800 72.160 991.130
21473 2452186.0000000  288.720 73.280 992.210
21473 2452186.2500000  285.600 74.180 993.850
21473 2452186.5000000  283.710 74.550 995.780
21473 2452186.7500000  281.280 74.680 998.070
21473 2452187.0000000  280.950 74.540 1000.740
