17371 2452088.5000000  290.710 65.240 1013.010
17371 2452088.7500000  291.040 65.520 1013.350
17371 2452089.0000000  290.430 65.770 1013.370
17371 2452089.2500000  290.770 65.860 1011.610
17371 2452089.5000000  290.400 66.140 1010.840
17371 2452089.7500000  290.060 65.900 1009.620
17371 2452090.0000000  289.580 65.650 1008.950
17371 2452090.2500000  288.610 65.160 1007.020
17371 2452090.5000000  287.530 64.470 1006.120
17371 2452090.7500000  288.000 61.430 1004.670
17371 2452091.0000000  287.860 61.890 1003.900
17371 2452091.2500000  287.520 61.510 1003.320
17371 2452091.5000000  287.900 60.860 1002.370
17371 2452091.7500000  287.910 60.770 1002.050
17371 2452092.0000000  287.640 60.860 1002.580
17371 2452092.2500000  286.730 60.300 1002.940
17371 2452092.5000000  287.550 58.770 1003.550
