18097 2452135.5000000  359.720 24.690 1006.040
18097 2452135.7500000  358.950 25.340 1006.230
18097 2452136.0000000  359.550 25.680 1007.340
18097 2452136.2500000  358.770 25.880 1005.750
18097 2452136.5000000  358.030 25.820 1008.150
18097 2452136.7500000  357.430 26.080 1009.020
18097 2452137.0000000  357.160 25.610 1009.600
18097 2452137.2500000  356.680 25.010 1006.970
18097 2452137.5000000  356.180 25.390 1009.300
18097 2452137.7500000  356.500 26.080 1009.700
18097 2452138.0000000  356.230 25.600 1009.680
18097 2452138.2500000  356.260 24.770 1005.970
18097 2452138.5000000  356.650 24.810 1006.870
18097 2452138.7500000  357.080 24.370 1006.270
18097 2452139.0000000  356.830 24.010 1006.800
18097 2452139.2500000  356.980 23.360 1003.640
18097 2452139.5000000  357.740 23.580 1004.450
18097 2452139.7500000  358.600 23.240 1005.080
