32759 2452275.0000000  287.290 80.290 1005.600
32759 2452275.2500000  281.210 75.760 999.720
32759 2452275.5000000  283.470 74.830 992.680
32759 2452275.7500000  289.040 71.190 988.220
32759 2452276.0000000  292.760 69.070 982.320
32759 2452276.2500000  297.330 68.280 977.460
32759 2452276.5000000  295.570 68.130 975.630
32759 2452276.7500000  298.850 65.820 972.820
32759 2452277.0000000  296.410 62.730 970.020
32759 2452277.2500000  299.220 62.670 966.740
32759 2452277.5000000  301.250 61.890 966.290
