11511 2452020.7500000  263.660 42.690 999.510
11511 2452021.0000000  267.340 44.330 1000.950
11511 2452021.2500000  271.470 46.360 1001.670
11511 2452021.5000000  276.000 47.520 1003.770
11511 2452021.7500000  281.610 48.450 1005.250
11511 2452022.0000000  287.070 49.820 1005.370
11511 2452022.2500000  291.710 49.710 1005.550
11511 2452022.5000000  297.200 49.160 1004.290
11511 2452022.7500000  301.790 48.310 1001.960
11511 2452023.0000000  305.260 47.750 1001.980
11511 2452023.2500000  308.070 47.850 1001.580
11511 2452023.5000000  310.410 48.290 1002.630
11511 2452023.7500000  312.540 48.520 1001.530
11511 2452024.0000000  315.580 48.950 1004.020
11511 2452024.2500000  318.120 49.330 1003.860
11511 2452024.5000000  322.500 49.520 1004.900
11511 2452024.7500000  325.290 49.460 1005.900
11511 2452025.0000000  332.980 49.830 1008.000
11511 2452025.2500000  338.420 50.220 1009.870
11511 2452025.5000000  342.290 49.720 1010.350
11511 2452025.7500000  346.340 49.160 1010.400
11511 2452026.0000000  350.100 48.740 1010.660
11511 2452026.2500000  353.150 48.550 1010.640
11511 2452026.5000000  355.240 48.590 1012.990
