18952 2452147.7500000  285.290 57.150 992.660
18952 2452148.0000000  291.630 56.750 992.020
18952 2452148.2500000  294.750 57.250 989.750
18952 2452148.5000000  299.060 58.120 990.300
18952 2452148.7500000  301.050 59.350 990.510
18952 2452149.0000000  301.490 60.770 993.110
18952 2452149.2500000  300.000 62.570 995.840
18952 2452149.5000000  297.770 63.870 998.280
18952 2452149.7500000  294.730 64.710 998.680
18952 2452150.0000000  288.980 65.160 1000.090
18952 2452150.2500000  285.960 65.000 999.610
18952 2452150.5000000  284.510 63.840 1000.140
18952 2452150.7500000  285.110 62.940 998.240
18952 2452151.0000000  287.430 62.200 997.040
