29133 2452227.5000000  271.290 59.650 1002.250
29133 2452227.7500000  276.320 59.500 1000.840
29133 2452228.0000000  279.780 59.560 998.710
29133 2452228.2500000  283.470 60.320 996.180
29133 2452228.5000000  287.000 61.060 993.400
29133 2452228.7500000  290.830 61.650 990.170
29133 2452229.0000000  294.880 62.100 985.220
29133 2452229.2500000  296.280 62.750 979.870
29133 2452229.5000000  297.890 63.070 979.540
29133 2452229.7500000  300.540 63.770 981.590
29133 2452230.0000000  300.590 63.840 988.190
29133 2452230.2500000  301.820 63.890 993.780
29133 2452230.5000000  294.480 57.530 1006.280
29133 2452230.7500000  296.830 54.780 1007.700
29133 2452231.0000000  309.670 51.710 999.030
