26686 2452261.7500000  300.270 58.800 997.500
26686 2452262.0000000  300.240 58.160 993.370
26686 2452262.2500000  295.280 58.360 991.370
26686 2452262.5000000  291.600 58.740 990.230
26686 2452262.7500000  290.390 58.670 989.090
26686 2452263.0000000  288.990 59.210 988.800
26686 2452263.2500000  286.720 59.570 990.170
26686 2452263.5000000  284.970 59.860 993.670
26686 2452263.7500000  283.170 60.840 995.240
26686 2452264.0000000  282.070 61.570 996.300
26686 2452264.2500000  284.040 63.020 996.590
26686 2452264.5000000  284.150 65.000 996.690
26686 2452264.7500000  292.330 63.450 993.460
26686 2452265.0000000  286.580 66.370 991.990
26686 2452265.2500000  285.150 67.580 990.860
26686 2452265.5000000  285.080 69.060 992.860
26686 2452265.7500000  288.480 75.900 992.420
26686 2452266.0000000  289.450 77.140 994.840
26686 2452266.2500000  289.870 78.250 1000.730
