14625 2452087.2500000  317.360 49.730 1006.960
14625 2452087.5000000  319.520 49.330 1004.990
14625 2452087.7500000  321.660 49.320 1001.240
14625 2452088.0000000  323.800 49.140 999.360
14625 2452088.2500000  325.830 49.530 996.760
14625 2452088.5000000  328.570 50.010 995.850
14625 2452088.7500000  331.570 51.000 994.590
14625 2452089.0000000  334.030 52.510 993.920
14625 2452089.2500000  335.330 53.690 994.170
14625 2452089.5000000  337.140 54.670 994.930
14625 2452089.7500000  339.010 55.810 994.450
14625 2452090.0000000  340.360 56.350 996.390
14625 2452090.2500000  343.390 56.850 998.250
14625 2452090.5000000  349.020 59.590 1000.320
14625 2452090.7500000  351.380 60.180 1001.680
14625 2452091.0000000  354.500 61.360 1004.790
