20001 2452162.2500000  318.400 45.090 1013.710
20001 2452162.5000000  319.900 43.210 1013.900
20001 2452162.7500000  322.230 41.690 1010.640
20001 2452163.0000000  323.850 41.260 1009.290
20001 2452163.2500000  325.100 41.120 1006.290
20001 2452163.5000000  325.750 40.660 1005.590
20001 2452163.7500000  325.690 40.260 1003.070
20001 2452164.0000000  324.750 39.650 1003.810
20001 2452164.2500000  323.990 38.930 1003.870
20001 2452164.5000000  323.790 38.200 1005.340
20001 2452164.7500000  323.990 37.850 1004.010
20001 2452165.0000000  324.410 37.720 1006.090
20001 2452165.2500000  325.010 38.230 1006.680
20001 2452165.5000000  325.250 38.840 1008.810
20001 2452165.7500000  325.170 39.220 1009.610
20001 2452166.0000000  325.230 39.260 1011.620
20001 2452166.2500000  325.710 38.980 1011.870
20001 2452166.5000000  326.480 38.900 1013.140
20001 2452166.7500000  327.390 38.970 1012.140
20001 2452167.0000000  328.210 38.760 1013.050
20001 2452167.2500000  328.280 38.820 1011.880
20001 2452167.5000000  328.150 38.790 1012.030
20001 2452167.7500000  327.020 38.750 1010.080
20001 2452168.0000000  326.270 38.590 1010.400
