14119 2452050.5000000  263.160 52.400 997.210
14119 2452050.7500000  266.700 53.980 998.110
14119 2452051.0000000  268.190 55.640 997.410
14119 2452051.2500000  269.590 56.730 998.560
14119 2452051.5000000  270.280 58.120 1001.860
14119 2452051.7500000  270.440 61.280 1002.870
14119 2452052.0000000  270.230 64.320 1004.040
14119 2452052.2500000  268.040 67.610 1003.410
14119 2452052.5000000  266.240 69.370 1002.050
14119 2452052.7500000  265.700 70.350 1000.410
14119 2452053.0000000  266.240 70.750 999.670
14119 2452053.2500000  269.250 71.250 1000.510
14119 2452053.5000000  286.230 73.580 1000.090
14119 2452053.7500000  288.980 74.710 999.970
14119 2452054.0000000  291.460 75.680 1001.350
14119 2452054.2500000  293.770 75.540 1004.150
14119 2452054.5000000  295.970 74.740 1007.490
14119 2452054.7500000  298.130 73.390 1010.430
14119 2452055.0000000  302.920 71.950 1010.460
