27886 2452211.0000000  294.670 34.840 1012.700
27886 2452211.2500000  296.250 36.030 1012.510
27886 2452211.5000000  298.270 36.670 1012.980
27886 2452211.7500000  298.910 37.340 1012.970
27886 2452212.0000000  299.360 38.390 1011.840
27886 2452212.2500000  299.630 39.240 1008.750
27886 2452212.5000000  300.170 40.080 1008.620
27886 2452212.7500000  301.190 40.910 1004.690
27886 2452213.0000000  302.910 41.270 1002.250
27886 2452213.2500000  308.790 45.390 997.870
27886 2452213.5000000  312.950 49.260 993.520
27886 2452213.7500000  316.300 52.670 987.000
27886 2452214.0000000  320.120 56.390 983.900
27886 2452214.2500000  323.190 58.990 982.500
27886 2452214.5000000  324.840 60.890 981.960
27886 2452214.7500000  324.830 61.410 973.770
27886 2452215.0000000  325.640 63.450 961.840
27886 2452215.2500000  328.140 65.120 958.600
27886 2452215.5000000  332.470 66.500 968.400
