28506 2452219.2500000  289.360 26.250 1000.520
28506 2452219.5000000  291.460 27.480 1001.250
28506 2452219.7500000  293.610 28.730 999.690
28506 2452220.0000000  295.370 30.620 999.210
28506 2452220.2500000  299.380 35.400 995.000
28506 2452220.5000000  301.870 39.390 992.330
28506 2452220.7500000  302.930 44.010 986.550
28506 2452221.0000000  302.100 46.940 979.410
28506 2452221.2500000  302.340 48.530 969.530
28506 2452221.5000000  302.580 50.230 967.040
28506 2452221.7500000  303.760 49.990 972.450
28506 2452222.0000000  306.440 49.650 979.350
28506 2452222.2500000  310.190 51.700 988.620
