24099 2452221.2500000  262.530 43.320 1013.710
24099 2452221.5000000  267.190 44.590 1013.850
24099 2452221.7500000  272.290 45.940 1011.790
24099 2452222.0000000  276.360 46.190 1008.960
24099 2452222.2500000  280.520 46.080 1006.250
24099 2452222.5000000  284.670 46.210 1005.010
24099 2452222.7500000  288.140 46.960 1005.340
24099 2452223.0000000  291.190 47.480 1006.310
24099 2452223.2500000  293.980 47.840 1005.720
24099 2452223.5000000  295.800 48.580 1003.270
24099 2452223.7500000  296.350 49.410 999.270
24099 2452224.0000000  297.180 49.890 996.920
24099 2452224.2500000  298.000 50.700 994.950
24099 2452224.5000000  299.410 51.960 994.660
24099 2452224.7500000  301.000 54.050 992.820
24099 2452225.0000000  301.850 55.810 991.540
24099 2452225.2500000  302.620 57.630 991.520
24099 2452225.5000000  302.630 59.410 993.250
24099 2452225.7500000  302.430 60.430 995.430
24099 2452226.0000000  302.160 61.460 997.860
24099 2452226.2500000  303.930 60.250 995.070
