25498 2452242.7500000  330.970 49.350 1002.680
25498 2452243.0000000  334.300 50.740 1000.770
25498 2452243.2500000  337.540 52.110 995.570
25498 2452243.5000000  341.040 54.100 990.010
25498 2452243.7500000  346.240 57.030 983.760
25498 2452244.0000000  349.900 60.560 978.080
25498 2452244.2500000  351.730 64.020 971.860
25498 2452244.5000000  351.040 67.250 965.550
25498 2452244.7500000  348.610 69.410 963.070
25498 2452245.0000000  345.760 70.520 964.610
25498 2452245.2500000  343.270 70.870 968.760
25498 2452245.5000000  341.360 70.800 971.610
25498 2452245.7500000  341.200 71.060 979.570
25498 2452246.0000000  341.850 71.950 986.530
25498 2452246.2500000  341.470 72.620 990.710
