19304 2452111.7500000  358.990 20.960 1003.540
19304 2452112.0000000  357.820 22.300 1003.490
19304 2452112.2500000  356.810 22.160 1000.590
19304 2452112.5000000  355.870 22.000 1003.530
19304 2452112.7500000  355.340 21.690 1004.200
19304 2452113.0000000  354.740 21.680 1004.640
19304 2452113.2500000  353.020 21.110 1002.380
19304 2452113.5000000  351.990 20.400 1005.580
19304 2452113.7500000  351.360 18.620 1006.080
19304 2452114.0000000  350.760 19.740 1006.930
19304 2452114.2500000  346.660 19.020 1004.250
19304 2452114.5000000  345.800 18.730 1007.130
19304 2452114.7500000  345.490 18.710 1007.310
19304 2452115.0000000  345.090 14.700 1008.720
19304 2452115.2500000  345.880 15.910 1005.890
