14449 2452084.5000000  353.690 36.490 1012.360
14449 2452084.7500000  353.300 36.590 1013.040
14449 2452085.0000000  353.420 39.070 1013.940
14449 2452085.2500000  354.070 39.870 1013.310
14449 2452085.5000000  354.240 40.080 1016.340
14449 2452085.7500000  357.550 44.430 1016.430
14449 2452086.0000000  359.100 44.310 1015.720
14449 2452086.5000000  354.280 48.610 1014.870
14449 2452086.7500000  353.490 49.910 1012.070
14449 2452087.0000000  353.550 51.220 1010.490
14449 2452087.2500000  354.310 52.730 1008.270
14449 2452087.5000000  354.180 53.980 1006.920
14449 2452087.7500000  353.340 55.360 1005.720
14449 2452088.0000000  353.910 56.500 1004.900
14449 2452088.2500000  354.640 57.430 1004.430
14449 2452088.5000000  355.830 58.390 1003.850
14449 2452088.7500000  358.270 59.960 1003.120
14449 2452089.0000000  358.970 61.220 1004.070
