30772 2452249.0000000  325.010 64.340 984.060
30772 2452249.2500000  327.520 64.870 982.290
30772 2452249.5000000  330.550 66.050 984.750
30772 2452249.7500000  331.670 67.090 989.500
30772 2452250.0000000  337.280 72.440 997.080
30772 2452250.2500000  338.430 73.820 998.030
30772 2452250.5000000  340.050 76.040 1000.210
30772 2452250.7500000  340.610 79.620 1000.060
30772 2452251.0000000  339.340 81.090 1000.140
30772 2452251.2500000  342.090 82.100 1001.080
30772 2452251.5000000  341.530 85.170 1001.900
30772 2452251.7500000  303.130 86.860 1000.320
30772 2452252.0000000  272.450 86.190 1000.350
30772 2452252.2500000  264.980 86.010 1000.760
30772 2452252.5000000  260.340 85.300 1000.590
