21554 2452137.2500000  320.700 51.720 1012.740
21554 2452137.5000000  323.500 51.260 1013.720
21554 2452137.7500000  325.800 51.050 1012.590
21554 2452138.0000000  329.310 50.400 1011.320
21554 2452138.2500000  335.320 48.820 1008.680
21554 2452138.5000000  340.820 47.760 1005.220
21554 2452138.7500000  343.990 47.840 999.350
21554 2452139.0000000  346.290 47.980 999.430
21554 2452139.2500000  348.130 48.130 998.660
21554 2452139.5000000  349.190 47.980 999.540
21554 2452139.7500000  350.270 47.910 998.510
21554 2452140.0000000  351.830 48.150 999.730
21554 2452140.2500000  353.450 48.750 999.800
21554 2452140.5000000  355.240 50.040 1000.880
21554 2452140.7500000  356.290 51.270 999.900
21554 2452141.0000000  356.730 54.720 999.200
21554 2452141.2500000  353.400 58.090 995.840
21554 2452141.5000000  352.740 60.100 991.770
21554 2452141.7500000  349.790 61.770 988.960
21554 2452142.0000000  347.810 63.010 987.170
21554 2452142.2500000  344.370 64.130 986.990
21554 2452142.5000000  343.840 65.900 989.970
21554 2452142.7500000  343.200 67.360 994.410
21554 2452143.0000000  339.740 66.540 992.310
