 4874 2451940.5000000  264.370 50.290 1004.160
 4874 2451940.7500000  265.800 49.870 1004.920
 4874 2451941.0000000  266.970 49.640 1006.660
 4874 2451941.2500000  267.980 49.190 1007.370
 4874 2451941.5000000  268.990 48.050 1009.190
 4874 2451941.7500000  270.660 47.310 1010.820
 4874 2451942.0000000  272.460 46.830 1012.520
 4874 2451942.2500000  273.950 46.700 1013.900
 4874 2451942.5000000  275.230 46.170 1015.600
 4874 2451942.7500000  277.050 45.600 1014.600
 4874 2451943.0000000  280.530 45.120 1011.920
 4874 2451943.2500000  283.250 45.640 1008.040
 4874 2451943.5000000  285.970 46.130 1007.480
 4874 2451943.7500000  289.170 45.980 1008.810
 4874 2451944.0000000  290.740 46.860 1012.740
 4874 2451944.2500000  297.840 43.150 1009.300
