 4780 2451937.7500000  298.200 38.790 1002.890
 4780 2451938.0000000  302.570 39.380 997.720
 4780 2451938.2500000  305.660 40.700 993.570
 4780 2451938.5000000  308.070 42.100 990.660
 4780 2451938.7500000  309.660 43.820 988.730
 4780 2451939.0000000  310.270 45.250 987.540
 4780 2451939.2500000  310.600 46.410 985.550
 4780 2451939.5000000  311.950 47.600 984.350
 4780 2451939.7500000  313.280 48.890 983.330
 4780 2451940.0000000  315.120 50.620 984.100
 4780 2451940.2500000  316.640 53.150 981.340
 4780 2451940.5000000  317.490 55.870 979.870
 4780 2451940.7500000  318.060 57.670 976.690
 4780 2451941.0000000  317.890 59.320 976.610
 4780 2451941.2500000  317.030 60.540 976.750
 4780 2451941.5000000  315.140 61.750 979.650
 4780 2451941.7500000  314.440 62.250 983.030
 4780 2451942.0000000  312.400 62.540 986.260
 4780 2451942.2500000  311.370 63.290 989.990
