19108 2452109.0000000  285.410 59.260 1019.030
19108 2452109.2500000  286.760 58.580 1016.480
19108 2452109.5000000  296.270 57.460 1014.610
19108 2452109.7500000  298.630 57.360 1012.790
19108 2452110.0000000  303.190 60.680 1010.010
19108 2452110.2500000  304.270 60.230 1007.680
19108 2452110.5000000  304.520 61.040 1007.450
19108 2452110.7500000  303.980 61.080 1006.460
19108 2452111.0000000  303.510 61.410 1006.390
19108 2452111.2500000  303.300 61.260 1006.750
19108 2452111.5000000  304.680 59.890 1008.310
