21412 2452183.5000000  261.110 59.680 1004.040
21412 2452183.7500000  267.200 58.960 1001.660
21412 2452184.0000000  272.350 58.150 999.240
21412 2452184.2500000  276.660 57.200 997.310
21412 2452184.5000000  281.200 55.620 997.060
21412 2452184.7500000  287.350 54.190 995.880
21412 2452185.0000000  292.630 53.760 994.990
21412 2452185.2500000  297.740 53.580 993.160
21412 2452185.5000000  302.680 53.550 992.350
21412 2452185.7500000  306.150 54.240 989.890
21412 2452186.0000000  309.330 54.630 989.050
21412 2452186.2500000  312.650 54.900 988.650
21412 2452186.5000000  316.220 54.810 988.580
21412 2452186.7500000  322.500 54.560 986.060
21412 2452187.0000000  322.160 54.510 986.320
