18590 2452143.5000000  359.160 19.550 1009.170
18590 2452143.7500000  358.080 19.780 1009.060
18590 2452144.0000000  356.880 19.880 1009.140
18590 2452144.2500000  354.630 19.450 1005.070
18590 2452144.5000000  352.800 19.940 1008.370
18590 2452144.7500000  351.040 20.430 1008.740
18590 2452145.0000000  350.260 20.770 1009.330
18590 2452145.2500000  347.530 19.370 1004.920
18590 2452145.5000000  346.810 19.680 1007.360
18590 2452145.7500000  345.670 19.730 1008.240
18590 2452146.0000000  345.500 19.960 1009.440
