15762 2452102.7500000  280.360 33.440 1009.910
15762 2452103.0000000  279.770 32.920 1011.330
15762 2452103.2500000  278.330 32.660 1011.870
15762 2452103.5000000  276.050 32.850 1011.010
15762 2452103.7500000  280.970 32.870 1010.750
15762 2452104.0000000  280.700 32.640 1011.050
15762 2452104.2500000  282.820 32.530 1010.060
15762 2452104.5000000  283.710 32.260 1009.510
15762 2452104.7500000  284.570 31.720 1008.670
15762 2452105.0000000  291.160 35.470 1008.280
15762 2452105.2500000  293.210 37.160 1008.830
15762 2452105.5000000  293.480 36.790 1009.610
15762 2452105.7500000  294.260 37.210 1009.710
15762 2452106.0000000  295.940 38.770 1009.870
15762 2452106.2500000  297.120 39.970 1010.000
15762 2452106.5000000  298.740 41.380 1009.710
15762 2452106.7500000  300.620 42.970 1009.430
15762 2452107.0000000  301.960 44.480 1010.120
15762 2452107.2500000  303.320 45.750 1010.510
15762 2452107.5000000  304.230 46.780 1011.650
15762 2452107.7500000  305.560 48.120 1011.060
15762 2452108.0000000  306.470 49.510 1011.030
15762 2452108.2500000  307.190 50.220 1009.970
15762 2452108.5000000  308.510 51.230 1009.460
15762 2452108.7500000  310.050 51.990 1007.860
15762 2452109.0000000  316.680 53.500 1007.520
15762 2452109.2500000  320.470 54.010 1006.290
15762 2452109.5000000  323.110 54.540 1004.840
15762 2452109.7500000  325.540 55.000 1001.610
15762 2452110.0000000  329.210 55.700 1000.080
15762 2452110.2500000  331.530 56.330 998.390
15762 2452110.5000000  332.610 56.430 998.150
15762 2452110.7500000  334.270 55.750 998.220
15762 2452111.0000000  337.260 55.530 999.780
15762 2452111.2500000  339.350 55.120 1000.240
15762 2452111.5000000  342.460 55.200 1001.580
15762 2452111.7500000  344.420 55.230 1001.310
15762 2452112.0000000  347.560 56.380 1002.500
15762 2452112.2500000  349.480 57.400 1003.550
15762 2452112.5000000  350.950 58.340 1005.050
15762 2452112.7500000  352.250 59.070 1005.810
15762 2452113.0000000  357.250 60.640 1007.610
15762 2452113.2500000  359.780 62.310 1008.380
