20227 2452165.5000000  318.440 61.310 1004.990
20227 2452165.7500000  322.520 62.820 1003.130
20227 2452166.0000000  325.990 63.880 1002.030
20227 2452166.2500000  329.450 64.560 998.800
20227 2452166.5000000  334.020 65.590 995.090
20227 2452166.7500000  341.300 65.560 992.740
20227 2452167.0000000  347.210 65.330 990.950
20227 2452167.2500000  350.230 65.940 991.470
20227 2452167.5000000  351.600 67.110 991.710
20227 2452167.7500000  352.070 67.720 992.160
20227 2452168.0000000  352.100 68.070 994.410
20227 2452168.2500000  352.470 68.200 997.890
20227 2452168.5000000  353.970 68.050 1002.060
20227 2452168.7500000  359.900 66.610 1007.020
