29009 2452225.7500000  297.420 72.330 1013.030
29009 2452226.0000000  301.400 72.870 1012.130
29009 2452226.2500000  299.360 73.550 1014.570
29009 2452226.5000000  296.730 74.340 1015.690
29009 2452226.7500000  293.300 74.980 1014.400
29009 2452227.0000000  299.190 74.070 1004.550
29009 2452227.2500000  300.200 74.690 997.570
29009 2452227.5000000  295.280 75.620 996.850
29009 2452227.7500000  292.480 75.300 998.710
29009 2452228.0000000  291.490 74.960 1002.560
29009 2452228.2500000  290.130 74.760 1006.520
29009 2452228.5000000  302.790 71.970 1010.990
29009 2452228.7500000  300.830 72.960 1012.550
29009 2452229.0000000  305.590 67.760 999.730
29009 2452229.2500000  286.590 65.480 992.450
