16980 2452083.5000000  353.660 35.700 1013.080
16980 2452083.7500000  353.410 35.360 1011.890
16980 2452084.0000000  354.200 34.590 1011.270
16980 2452084.2500000  353.470 35.390 1009.980
16980 2452084.5000000  353.390 35.880 1012.340
16980 2452084.7500000  353.640 36.220 1012.890
16980 2452085.0000000  353.340 39.590 1013.940
16980 2452085.2500000  354.310 39.960 1013.220
16980 2452085.5000000  353.800 40.700 1016.520
16980 2452085.7500000  356.320 44.740 1016.340
16980 2452086.0000000  358.650 44.350 1015.830
16980 2452086.2500000  359.650 45.420 1015.050
16980 2452086.5000000  353.970 48.540 1015.190
16980 2452086.7500000  353.060 49.810 1012.220
16980 2452087.0000000  353.500 51.400 1010.350
16980 2452087.2500000  353.950 52.610 1007.860
16980 2452087.5000000  353.760 53.890 1006.940
16980 2452087.7500000  353.050 55.310 1005.360
16980 2452088.0000000  353.930 56.430 1004.860
16980 2452088.2500000  354.920 57.310 1003.770
16980 2452088.5000000  356.340 58.460 1003.760
16980 2452088.7500000  357.680 59.660 1003.000
16980 2452089.0000000  358.390 60.690 1004.380
