14892 2452060.7500000  267.760 58.890 1006.430
14892 2452061.0000000  271.630 58.300 1005.700
14892 2452061.2500000  275.380 57.280 1005.420
14892 2452061.5000000  279.100 56.850 1005.260
14892 2452061.7500000  283.960 57.180 1002.810
14892 2452062.0000000  286.930 56.900 1002.650
14892 2452062.2500000  291.050 56.270 1003.090
14892 2452062.5000000  294.710 56.440 1006.480
14892 2452062.7500000  298.190 57.480 1009.540
14892 2452063.0000000  300.030 59.730 1013.680
14892 2452063.2500000  302.590 60.840 1014.860
14892 2452063.5000000  305.050 61.920 1016.840
