28747 2452222.2500000  265.630 78.120 1007.250
28747 2452222.5000000  263.860 77.300 1001.770
28747 2452222.7500000  266.400 77.070 994.050
28747 2452223.0000000  267.180 76.360 989.560
28747 2452223.2500000  270.850 76.200 985.030
28747 2452223.5000000  273.860 76.510 986.100
28747 2452223.7500000  275.420 76.330 991.650
28747 2452224.0000000  271.000 75.210 998.010
28747 2452224.2500000  267.480 73.180 1004.460
28747 2452224.5000000  270.670 70.570 1008.270
28747 2452224.7500000  272.720 69.670 1011.880
28747 2452225.0000000  272.990 68.830 1015.600
